TELERIDE_NUMBER,STOP_NAME,STATUS,CREATE_DT_UTC,MOD_DT_UTC,GLOBALID,POINT
7115,NB Silver Springs DR @ S of Silver Springs HILL NW,ACTIVE,2024/09/29,2024/09/29,8d5b58be-1960-478a-b270-2814d22b9c25,POINT (-114.184796 51.106133)
5481,NB 14 ST NW @ North Haven DR,ACTIVE,2024/09/29,2024/09/29,9336d563-25d5-4e14-8545-73fd9e22c072,POINT (-114.0945572 51.0924465)
3548,EB 112 AV NW @ Royal Vista DR NW,ACTIVE,2024/09/29,2024/09/29,3a9a3c72-e175-4704-830d-e79f63804f22,POINT (-114.2003643 51.1540542)
4087,NB 42 ST SE @ 104 AV SE,INACTIVE,2024/09/29,2024/09/29,1b807e6d-f411-4db7-8caa-c334737c3b5d,POINT (-113.9738793 50.9601864)
6325,WB 6 AV SW @ 3 ST SW,INACTIVE,2024/09/29,2024/09/29,aafef108-501c-4644-8fab-9e7b72b6fb0d,POINT (-114.0706862 51.0477576)
8200,WB 6 AV SW @ 3 ST SW,ACTIVE,2024/09/29,2024/09/29,524d7232-c333-4ad8-8754-7b521f32f876,POINT (-114.0698758 51.0477102)
7052,SB 49 ST NW @ 40 AV NW,INACTIVE,2024/09/29,2024/09/29,84171958-c293-4e1e-b7c4-2195b436c810,POINT (-114.1588787 51.0874983)
4893,NB Coventry DR @ Covington RD NE,ACTIVE,2024/09/29,2024/09/29,43febc77-9c5c-4ed8-b3ff-24bb2e2723c8,POINT (-114.0435114 51.1601742)
7069,NB Brentwood RD @ N. of Charleswood DR NW,INACTIVE,2024/09/29,2024/09/29,8784831e-3d14-43ff-9f4d-0579e1bb4071,POINT (-114.1269793 51.0848653)
2793,Foothills Medical Centre (EB),ACTIVE,2024/09/29,2024/09/29,34f4e730-8c18-473e-ad8e-2f6a3c77ce97,POINT (-114.1281108 51.0683571)
6694,WB 46 AV SE @ 12 ST SE,ACTIVE,2024/09/29,2024/09/29,0ad66da1-0c60-4e20-a13a-3e5dcc9054cb,POINT (-114.0364312 51.0121187)
8018,EB 17 AV SW @ Georgia ST SW,ACTIVE,2024/09/29,2024/09/29,7b384f12-cb59-4aab-8429-438bbc1a7fdd,POINT (-114.1535949 51.0377188)
7956,WB Martindale BV @ Falconridge BV NE,ACTIVE,2024/09/29,2024/09/29,2d35e34c-a1dc-42ec-aa6e-dc04811839a9,POINT (-113.9476273 51.1142455)
3664,EB 48 AV NE @ Hopewell WY (proposed),INACTIVE,2024/09/29,2024/09/29,d35bf87d-36a7-4114-b854-fc9b38544c0f,POINT (-113.9979541 51.0959127)
4507,NB Ogden RD @ N. of 34 AV SE,ACTIVE,2024/09/29,2024/09/29,c5b61484-8929-401a-90ea-413c447f7326,POINT (-114.0307512 51.025359)
8779,SB 51 ST SW @ 26 AV SW,ACTIVE,2024/09/29,2024/09/29,e29ad863-bd3b-49ad-8281-a94377ef6ccc,POINT (-114.1611231 51.0298607)
6647,EB Chapala WY @ Chapman LI SE,ACTIVE,2024/09/29,2024/09/29,f84c34ab-3296-4606-a1eb-c99778ecacd8,POINT (-114.0266719 50.8806414)
2282,SB Aero DR NE @ Bldg 21,ACTIVE,2024/09/29,2024/09/29,f45db8cf-3207-424e-a27c-90ef97676e84,POINT (-114.0298944 51.1161437)
5168,SB Centre ST N@ 78 AV N,ACTIVE,2024/09/29,2024/09/29,ce642041-9844-43e0-be20-2b77eb5e50c2,POINT (-114.0716004 51.1223639)
7893,SB Skyview Ranch WY @ N leg Skyview Springs GD NE,ACTIVE,2024/09/29,2024/09/29,829e6787-e907-4ef6-b3c9-8c583ae7580b,POINT (-113.9649991 51.1633519)
9637,WB Martin Crossing DR @ Martin Crossing GR NE,ACTIVE,2024/09/29,2024/09/29,e5912c80-e625-471e-b539-6fe2c9513438,POINT (-113.959593 51.1178767)
4899,NB Douglasdale BV @ Douglasbank DR SE,ACTIVE,2024/09/29,2024/09/29,2f126a7c-6716-4169-a2f5-87b5c63bae8d,POINT (-114.004859 50.9451182)
2894,EB 72 AV SE @ 57 ST SE,ACTIVE,2024/09/29,2024/09/29,61a6a51c-065c-4614-aca6-62658dfd5abd,POINT (-113.9461193 50.9893785)
5078,WB 9 AV SE @ 12 ST SE,ACTIVE,2024/09/29,2024/09/29,7a443f37-675d-427a-9a42-7fb494e2caab,POINT (-114.0348949 51.0415472)
7915,EB 19 AV SW @ 20 ST SW,INACTIVE,2024/09/29,2024/09/29,53b50481-074b-4732-a97a-a7b7fe7d4333,POINT (-114.1082637 51.0355347)
3683,EB Hamptons DR @ Hamptons HT NW,ACTIVE,2024/09/29,2024/09/29,a32a3009-56ed-4ab5-ac65-efb977655fd4,POINT (-114.1433103 51.1476547)
5454,EB Country Hills BV @ Harvest Hills BV N,ACTIVE,2024/09/29,2024/09/29,30d9ddbc-c2b9-46ca-8284-63e8aaa692f3,POINT (-114.0628535 51.1540597)
4732,WB Sage Valley BV @ Sage Hill VW NW,ACTIVE,2024/09/29,2024/09/29,60f01ce1-2eb6-4295-b4ed-371a4f1b7e1a,POINT (-114.1461534 51.1760284)
4203,SB Macleod TR @ Hull AV SW,ACTIVE,2024/09/29,2024/09/29,af39ea9c-a744-4207-be8e-fdcba66e238b,POINT (-114.0718088 50.9751868)
6369,SB 37 ST SW @ Bow TR,ACTIVE,2024/09/29,2024/09/29,6a72025e-f3c4-4221-b613-0bbd25c0adb1,POINT (-114.1412331 51.0442043)
6775,SB Hawkwood DR @ Hawkstone DR NW,ACTIVE,2024/09/29,2024/09/29,1985053d-039e-48eb-ba88-7718b59b35fd,POINT (-114.1819362 51.1357463)
2855,SB 68 ST NE @ 64 AV NE,ACTIVE,2024/09/29,2024/09/29,be442774-4e7a-4a23-bcbd-b90ceef61901,POINT (-113.9353235 51.1101167)
9165,SB Lake Sylvan DR @ Lake Sylvan CL SE,ACTIVE,2024/09/29,2024/09/29,896c282b-888d-4692-81cc-7a0f5d2102ea,POINT (-114.0339609 50.9429022)
6800,EB 34 AV NW @ 50 ST NW,ACTIVE,2024/09/29,2024/09/29,881a4619-7b4d-4fc1-b1f6-7d824d0ecf6a,POINT (-114.1592593 51.0829203)
8631,NB Edenwold DR @ Edenwold CR NW,ACTIVE,2024/09/29,2024/09/29,0f1867a3-66a1-4b5c-a851-904f722d88cf,POINT (-114.1383361 51.1252694)
2602,Bishop Pinkham School @ 63 AV SW,INACTIVE,2024/09/29,2024/09/29,db8e3f5e-7b13-43a2-bc48-829a964304ce,POINT (-114.1310376 50.9966991)
2549,WB 88 AV NE @ 52 ST NE,ACTIVE,2024/09/29,2024/09/29,14451341-255f-4118-8a43-25e0d283b9f3,POINT (-113.9590984 51.1326885)
3997,NB 53 ST NW @ Valiant DR,INACTIVE,2024/09/29,2024/09/29,e303bcfa-76d5-47e0-ad77-d4f884babb0f,POINT (-114.1643598 51.0905818)
2626,EB Merganser DR W @ McIvor TC,ACTIVE,2024/09/29,2024/09/29,d0972779-fcbf-4211-94bc-11cbddcbfbb8,POINT (-113.8215078 51.0377792)
7846,NB 4 ST SW @ 14 AV SW,ACTIVE,2024/09/29,2024/09/29,a7cba05e-17a1-4c1d-935d-6dbbf307520c,POINT (-114.0713635 51.0401919)
7221,SB Hawkwood DR @ Hawkdale GA NW,ACTIVE,2024/09/29,2024/09/29,5c74c272-ea57-4b13-86a5-21720a7b58f9,POINT (-114.1836978 51.1300592)
6838,SB Arbour Lake WY @ Arbour Glen CL NW,ACTIVE,2024/09/29,2024/09/29,e7f0548e-9a68-4080-92cd-934220f7a986,POINT (-114.1914977 51.1362643)
7240,WB Arbour Lake WY @ Arbour Estates WY NW,ACTIVE,2024/09/29,2024/09/29,4cda14fd-0bfd-4269-9c63-7de9a053d3cd,POINT (-114.1971158 51.1332061)
9739,SB Auburn Bay BV @ Autumn CR SE,ACTIVE,2024/09/29,2024/09/29,913d2a3b-44f2-4983-b0e6-64983b01ad2f,POINT (-113.9680323 50.8960976)
7194,EB 66 AV NW @ Dalcastle WY,ACTIVE,2024/09/29,2024/09/29,8aa7be00-ede5-47d2-85db-dff90886f172,POINT (-114.1727691 51.1142706)
2206,EB Legacy Village WY @ Legacy BV SE,ACTIVE,2024/09/29,2024/09/29,759bf8bc-c3c5-40a1-9082-ca42a3d65d7d,POINT (-114.0207558 50.8571984)
5432,EB 9 AV SW @ 11 ST SW,ACTIVE,2024/09/29,2024/09/29,68e9a1f0-1951-4ec3-8a13-6e61d1e399c8,POINT (-114.0875981 51.0452212)
5748,EB 32 AV NW @ Campus DR,INACTIVE,2024/09/29,2024/09/29,2cdab230-5d08-4cdf-a8bf-0b15e4a11d69,POINT (-114.1296653 51.0813874)
7205,SB Edgemont BV @ Edgepark BV NW,ACTIVE,2024/09/29,2024/09/29,30207adf-906a-487a-a101-6cf5370d67a0,POINT (-114.1517221 51.1244541)
6090,EB Temple DR @ 52 ST NE,ACTIVE,2024/09/29,2024/09/29,8add4299-789a-4f11-8d4b-72c3384a9d7f,POINT (-113.9569656 51.0913179)
8074,SB 1 ST SW @ 4 AV SW,ACTIVE,2024/09/29,2024/09/29,d4715bb8-87dc-4795-ac44-e2a07497110e,POINT (-114.0653627 51.049126)
7281,Falshire Drive Station (NB),ACTIVE,2024/09/29,2024/09/29,d6b79b26-2fd9-4b93-9760-38bf9597134a,POINT (-113.9492884 51.1067565)
7943,WB 17 AV SW @ 16A ST SW,ACTIVE,2024/09/29,2024/09/29,f7b5cf89-66d9-4203-a8cd-135942281b07,POINT (-114.1003848 51.0378848)
7129,SB 53 ST NW @ Valparaiso PL,ACTIVE,2024/09/29,2024/09/29,d6bd213b-ca8c-423c-b632-b5025015f8a5,POINT (-114.1645994 51.1006706)
5160,NB @ Sandstone Terminal,ACTIVE,2024/09/29,2024/09/29,b8060a58-1e52-4a0f-8240-6280e81ddbbe,POINT (-114.089166 51.1343629)
7188,NB Ranchero DR @ Ranchero PL NW,ACTIVE,2024/09/29,2024/09/29,3bcecdd4-89ae-4d38-9183-1a404f1d8f2f,POINT (-114.1896223 51.1238337)
3722,SB 85 ST SW @ Aspen Stone BV,ACTIVE,2024/09/29,2024/09/29,7b73f73d-f10e-4e85-9374-d6088c3f6b55,POINT (-114.2111652 51.0405956)
2544,WB 88 AV NE @ Savanna ST,ACTIVE,2024/09/29,2024/09/29,e2eaec32-6a12-456c-b9da-c2910af02426,POINT (-113.9528368 51.1327088)
5334,SB 14 ST SW@ 28 AV SW,ACTIVE,2024/09/29,2024/09/29,bc6b0590-dd4d-47e0-8e75-b566043bf55b,POINT (-114.0947836 51.02822)
8675,WB 27 ST SE @ W. of 29 ST SE,INACTIVE,2024/09/29,2024/09/29,f2a4960b-0832-4fab-a2a8-b7d45fd8e684,POINT (-113.9956711 50.9530379)
5286,EB Canada Olympic DR @ W. of Canada Olympic RD SW,ACTIVE,2024/09/29,2024/09/29,95319376-6301-4b14-aa32-e3e2978f6772,POINT (-114.2210289 51.0836289)
6683,SB Sarcee RD @ 45 AV SW,ACTIVE,2024/09/29,2024/09/29,3e6981c3-c50f-415b-a7de-10ed789df54f,POINT (-114.1389846 51.0132017)
8266,EB 17 AV SE @ 42 ST SE,ACTIVE,2024/09/29,2024/09/29,a4cfc451-2a9b-4fc1-8f40-3ec8353688a7,POINT (-113.9722935 51.037728)
2032,SB Nolan Hill Dr @ NolanCrest Heights NW,ACTIVE,2024/09/29,2024/09/29,6af45e8e-1c20-477b-8b96-7c0b0e1f0296,POINT (-114.1622375 51.176205)
5213,WB Airport RD @ Barlow TR NE,INACTIVE,2024/09/29,2024/09/29,7f047149-5c67-490b-84b6-9e17e05c994f,POINT (-114.0029251 51.1342732)
6983,EB Richard RD @ Richardson WY SW,ACTIVE,2024/09/29,2024/09/29,5b6cf79e-498e-4a8e-aa58-b339adb64a36,POINT (-114.1239087 51.0114281)
3894,EB 18 ST SE @ 24 ST SE,INACTIVE,2024/09/29,2024/09/29,0826e0de-6c2e-4960-8fe9-5a2435be4679,POINT (-114.0025776 50.9561848)
3787,EB 10 AV SW @ 16 ST SW,INACTIVE,2024/09/29,2024/09/29,9b8c1431-8fff-43aa-935a-9498da8b87cc,POINT (-114.0989749 51.0442361)
6329,EB Berkshire BV @ 14 ST NW,ACTIVE,2024/09/29,2024/09/29,8b3d846b-ac28-46d0-9f1d-c5fe54ab53de,POINT (-114.1050199 51.1316355)
2034,EB Nolan Hill BV @ Nolan Hill DR farside,ACTIVE,2024/09/29,2024/09/29,d63407d4-6455-408d-9e49-54c392ef2327,POINT (-114.156942 51.1720603)
2345,NB Abbotsford DR @ Abbeydale DR NE,INACTIVE,2024/09/29,2024/09/29,d3d08210-69ba-4f72-9c39-62d38d32597c,POINT (-113.9272832 51.0612052)
9463,SB 36 ST SE @ 26 AV SE,INACTIVE,2024/09/29,2024/09/29,cf46413d-6631-49fe-9661-64c2e21253be,POINT (-113.9818275 51.0297714)
9087,SB Queensland DR @ 400 Queensland PL SE,ACTIVE,2024/09/29,2024/09/29,33a439b4-e2a2-4ef0-aa2d-fb6a47449588,POINT (-114.0176609 50.9353087)
9569,EB 112 AV NW @ Rockyspring GA NW,ACTIVE,2024/09/29,2024/09/29,38912893-59ba-43c2-a8ac-c1e6fa7c6c3f,POINT (-114.252125 51.1539136)
2522,SB 36 ST NE @ 108 AV NE,ACTIVE,2024/09/29,2024/09/29,caaf1288-175f-4a75-9ec1-494a85b131c3,POINT (-113.9818385 51.1507768)
5237,SB 14 ST NW@ Cornwallis DR,ACTIVE,2024/09/29,2024/09/29,9bad5246-2c14-4f83-9a5f-ed50f0604805,POINT (-114.0949743 51.0876177)
8327,SB Prestwick BV @ Prestwick CI SE,ACTIVE,2024/09/29,2024/09/29,bdd59996-4d6b-4edc-8350-16de4cff1714,POINT (-113.9656809 50.9185776)
5999,WB 6 AV SE @ Macleod TR,ACTIVE,2024/09/29,2024/09/29,e88dc58d-ad07-465c-83fe-59180cc29e73,POINT (-114.0574667 51.0473982)
4961,NB 30 ST SE @ 80 AV SE,INACTIVE,2024/09/29,2024/09/29,100b89eb-e612-41ba-899b-f4b46d1a9d29,POINT (-113.9878048 50.9824767)
9913,NB 57 ST SE @ 68 AV SE,INACTIVE,2024/09/29,2024/09/29,987166da-6066-4f1e-b9b0-0880fffa82cf,POINT (-113.9465796 50.9944368)
7017,NB Canterbury DR @ Cannell RD SW,ACTIVE,2024/09/29,2024/09/29,7a191e00-68bb-426f-b092-93f363ec1a49,POINT (-114.0750738 50.9407198)
2129,EB New Brighton DR @ New Brighton HT SE,ACTIVE,2024/09/29,2024/09/29,09b0a331-de35-4167-9cd0-91bfa587cb8f,POINT (-113.9408338 50.9164859)
4987,EB Country Hills BV @ Nose Hill DR NW,INACTIVE,2024/09/29,2024/09/29,b964e16d-9db6-4b2a-b0ce-5ca948602814,POINT (-114.1811234 51.1406378)
2483,EB Quarry Park BV @ Quarry WY SE,ACTIVE,2024/09/29,2024/09/29,11f0cfc5-71cb-4bbe-b571-f1befe5dbe63,POINT (-114.0158073 50.9635301)
2429,EB 194 AV SE & Walden BV,ACTIVE,2024/09/29,2024/09/29,ae28e609-d2b6-43f2-a863-3fb745d7b2d6,POINT (-114.0236383 50.8776208)
8676,WB 107 AV SE @ 27 ST SE,ACTIVE,2024/09/29,2024/09/29,f9d63cf7-a4c4-48f2-86d3-9d4365fe89c0,POINT (-113.9981649 50.9568558)
7715,NB 1A ST SW @ 60 AV SW,ACTIVE,2024/09/29,2024/09/29,76d60f6a-ee68-4b12-bdc7-f557dbbcf185,POINT (-114.0675252 50.9993125)
4902,NB McKenzie Towne DR @ Elgin WY SE,ACTIVE,2024/09/29,2024/09/29,4ee2a067-5113-4ff5-a527-300d0ea99fa9,POINT (-113.9690431 50.9067428)
2882,NB 24 ST @ 98 AV SW,ACTIVE,2024/09/29,2024/09/29,1fe1180f-097b-4d84-909d-7a3b6ea56a1f,POINT (-114.1178294 50.9653414)
2715,WB 194 AV SE @ Wolf Creek Dr. SE,ACTIVE,2024/09/29,2024/09/29,52e6e8d6-48ea-41ec-8c7c-b00bb88b3b3b,POINT (-114.0096154 50.8778639)
4551,NB Southport RD @ 99 AV SW,ACTIVE,2024/09/29,2024/09/29,fa883e01-5270-4c88-bbf1-7392302f4076,POINT (-114.0724234 50.9615937)
9323,SB Bonaventure DR @ 129 AV SE,ACTIVE,2024/09/29,2024/09/29,42297065-871c-426e-a691-4eca68622a2d,POINT (-114.0647877 50.9365397)
2804,NB 39 ST NW @ University AV,ACTIVE,2024/09/29,2024/09/29,7294bcc3-379f-4b0d-906a-37c88175b0c5,POINT (-114.1446823 51.0787421)
5648,SB 6 AV SW @ 15 ST SW,ACTIVE,2024/09/29,2024/09/29,8ffc7022-2f01-4641-b087-8c9ee497d32c,POINT (-114.0957228 51.0462691)
3698,SB Evanspark BV @ Evanston DR NW,ACTIVE,2024/09/29,2024/09/29,529e18d7-5497-44d6-badf-bff4cb8f152a,POINT (-114.1181115 51.1733005)
6346,NB 37 ST SW @ 17 AV SW,ACTIVE,2024/09/29,2024/09/29,3c3b3065-4418-47d5-b9d8-550dfb53ebbe,POINT (-114.141026 51.0381853)
2372,WB Douglasdale BV @ Douglasview BV SE,ACTIVE,2024/09/29,2024/09/29,0484c71c-3057-4840-a946-92c5505a6bb1,POINT (-113.9915827 50.9408701)
6464,EB Lake Bonavista DR @ Lake Erie RD SE,ACTIVE,2024/09/29,2024/09/29,edd13ec5-8ed6-4cfd-b20c-bd897cd3aaa2,POINT (-114.0577168 50.9394019)
1910,WB Cornerstone AV @ Cornerstone ST NE,INACTIVE,2024/09/29,2024/09/29,0a62c853-d2a7-437e-a349-25328b7b82ef,POINT (-113.9429108 51.1610626)
7967,EB Skyview Ranch DR @ Skyview Shores MR NE,ACTIVE,2024/09/29,2024/09/29,68933c5d-f951-4b63-a1e9-f9f9f6208086,POINT (-113.9604691 51.1581232)
1965,EB Cornerstone AV @ Cornerbrook ST NE,ACTIVE,2024/09/29,2024/09/29,811858e1-4861-46cb-ba03-c43d2a1846e9,POINT (-113.9321076 51.1611268)
6478,SB Cedarille DR @ Cedardale RD SW,ACTIVE,2024/09/29,2024/09/29,2879f721-a017-43c6-97fc-fa567aff8117,POINT (-114.1349427 50.9527022)
2600,EB Symons Valley PY @ 37 ST NW,ACTIVE,2024/09/29,2024/09/29,43bbf3a6-6331-40d8-8589-d87ffa879884,POINT (-114.1395827 51.1677772)
3881,WB 4 AV SW @ 2 ST SW,ACTIVE,2024/09/29,2024/09/29,d2c3da60-3491-41dc-87b9-3e6b83fc02bf,POINT (-114.0675324 51.0495673)
2047,WB Nolan Hill DR NW @ Nolanfield PT NW,ACTIVE,2024/09/29,2024/09/29,6476e657-dd2f-4d5a-a393-f86bb5cbc003,POINT (-114.1660861 51.178825)
9287,EB Strathcona DR @ Strathridge GV SW,ACTIVE,2024/09/29,2024/09/29,7ed794de-c97a-4fbe-828b-abfff517d8bc,POINT (-114.1946015 51.0508539)
8485,WB Signall Hill DR @ Sienna Park DR SW,ACTIVE,2024/09/29,2024/09/29,b84f0af4-7c59-4c85-a8be-edaad9577e27,POINT (-114.1802073 51.0270581)
9652,EB Westwinds DR @ Castleridge BV NE,INACTIVE,2024/09/29,2024/09/29,dd0c1004-1b2d-4b06-8b8b-6dca3cbc65f3,POINT (-113.9693057 51.1088165)
4860,SB 4 ST NW @ 29 AV NW,ACTIVE,2024/09/29,2024/09/29,9537f44c-97dc-492e-87be-3c3f9430d4ee,POINT (-114.0716493 51.0783912)
6345,NB 37 ST SW @ 23 AV SW,ACTIVE,2024/09/29,2024/09/29,d32c5156-37f5-404f-83c9-f7757d40666b,POINT (-114.1410594 51.0334729)
4577,WB Heritage DR @ 10 ST SW,ACTIVE,2024/09/29,2024/09/29,cecc363f-f5fd-42fa-b938-89f9f31e3e84,POINT (-114.0887139 50.9796403)
9914,WB 68 AV SE @ 57 ST SE,ACTIVE,2024/09/29,2024/09/29,ae15262f-854c-47cc-9eab-0c24ed4f2ed6,POINT (-113.9476683 50.9942665)
4553,SB Southport RD @ Southport WY SW,ACTIVE,2024/09/29,2024/09/29,5d3d715e-3432-4e41-af4b-41fd6ed74b50,POINT (-114.0723199 50.9591625)
8876,NB  Martindale BV @ Martin Crossing PA NE,ACTIVE,2024/09/29,2024/09/29,56f0b907-80f5-4649-8af0-d611cb6ff452,POINT (-113.967298 51.1154504)
4674,SB 17 ST SE @ 26 AV SE,ACTIVE,2024/09/29,2024/09/29,692430d3-6cfa-4c21-a41d-4c44be8a4a4f,POINT (-114.0192866 51.030203)
4774,SB Chapala DR @ Chapala RD SE,ACTIVE,2024/09/29,2024/09/29,14da4199-c2c9-413e-aa73-88304d63272b,POINT (-114.0313675 50.8785752)
7283,Falshire Drive Station (SB),ACTIVE,2024/09/29,2024/09/29,166b5ea1-bcc6-49c0-9955-7b04087b8307,POINT (-113.9503824 51.1064828)
9426,WB 16 AV NE @ 5 ST NE,ACTIVE,2024/09/29,2024/09/29,b9cc3b14-dd8f-4d1a-9a3b-485acc59846e,POINT (-114.051139 51.0670274)
6148,SB 52 ST SE @ 5 AV SE,ACTIVE,2024/09/29,2024/09/29,c69016c7-ee4a-4d86-a64c-9e3a5a895349,POINT (-113.9563777 51.048729)
8529,EB 5 AV SW @ 8 ST SW,ACTIVE,2024/09/29,2024/09/29,79c8e247-c47d-4b63-8769-414a44a558b3,POINT (-114.0802397 51.0487794)
7109,WB Varsity Estates DR @ Varsity Estates RD NW,ACTIVE,2024/09/29,2024/09/29,6b65c192-d474-42cd-91d8-ffd47e3222b4,POINT (-114.165061 51.1031643)
9353,NB Rocky Vista DR @ Eamon RD NW,ACTIVE,2024/09/29,2024/09/29,915541e2-8111-40f5-b801-5f136dcc184c,POINT (-114.2393762 51.1377199)
6071,NB Edmonton TR @ 6 AV NE,ACTIVE,2024/09/29,2024/09/29,98dc3b3b-b3aa-4e27-83b2-1b1796b5f2fb,POINT (-114.0541776 51.0580732)
9919,NB 24 ST SE @ Quarry Park BV,INACTIVE,2024/09/29,2024/09/29,6ec6d9d7-dfb2-44ed-b7bc-9c631fd8357c,POINT (-114.0014883 50.9637865)
1943,SB Skyview Ranch RD @ Skyview Ranch WY  NE,ACTIVE,2024/09/29,2024/09/29,f2b66141-1b11-4073-a224-89d39d391a58,POINT (-113.9618446 51.1638105)
6017,EB 27 AV NE @ 18 ST NE,ACTIVE,2024/09/29,2024/09/29,dc55a92c-2a78-4928-ae56-8e9a1abe4a60,POINT (-114.0138042 51.0768368)
6341,WB 76 AV SE @ 20A ST SE,ACTIVE,2024/09/29,2024/09/29,bdd56db6-78ee-4d2d-a668-074c20672850,POINT (-114.0108195 50.9851193)
8607,NB Sherwood BV @ Sherwood PT NW,ACTIVE,2024/09/29,2024/09/29,ed16e926-e1dd-42da-99da-59ae6e1388a1,POINT (-114.1464936 51.1580115)
9425,WB 16 AV NE @ 6 ST NE,ACTIVE,2024/09/29,2024/09/29,c3f03696-3e18-434a-8968-41c5434b0d00,POINT (-114.0490649 51.067092)
2837,WB Radcliffe DR @ 36 ST SE,ACTIVE,2024/09/29,2024/09/29,7904a602-5b76-4447-b45f-716d54020e8e,POINT (-113.9826362 51.0482303)
2349,NB 19 ST NW @ 2 AV NW,ACTIVE,2024/09/29,2024/09/29,f1ac09bb-3a8b-4207-97d6-aad8ef9ecc77,POINT (-114.1054901 51.0542525)
2352,signal B120C nb,INACTIVE,2024/09/29,2024/09/29,d417ef99-64b5-4a72-a36b-65f69fbac36e,POINT (-113.9773228 51.1028483)
6177,SB Abbeydale DR @ Abergale DR NE,ACTIVE,2024/09/29,2024/09/29,8360eba4-6bf0-4127-be0f-d5427d3717e7,POINT (-113.9289754 51.0561072)
9930,WB Pegasus RD @ W. Leg Pegasus WY (proposed),INACTIVE,2024/09/29,2024/09/29,bf076178-f748-4c55-9c89-5938c34ff808,POINT (-114.010288 51.0941574)
8763,EB 26 AV SW @ 20 ST SW,ACTIVE,2024/09/29,2024/09/29,ec6b618a-254e-4994-8d8e-ff87e105ebf0,POINT (-114.1088861 51.0303511)
3848,NB Crowfoot GA @ Crowfoot CR NW,INACTIVE,2024/09/29,2024/09/29,dd0eaf67-34a3-40d2-a08f-087f3db42161,POINT (-114.1975896 51.1282165)
4301,WB 26 AV SW @ 69 ST SW,INACTIVE,2024/09/29,2024/09/29,76c58db8-e943-4a2a-9cf7-b9b4248aeaa3,POINT (-114.1885767 51.0306419)
6462,WB Lake Bonavista DR @ Bonaventure DR SE,ACTIVE,2024/09/29,2024/09/29,29dcc35e-1cb9-4ae3-b3c4-afd48a8cc741,POINT (-114.0607082 50.9461426)
6129,SB 19 ST NW @ Canmore RD,ACTIVE,2024/09/29,2024/09/29,d7882be5-4556-4e3e-8a9a-7e22cc26348f,POINT (-114.1063992 51.0766488)
7591,EB Shawnee DR @ 6 ST SW,ACTIVE,2024/09/29,2024/09/29,fdb0b8a0-e4ee-4c68-9873-aa284c72c863,POINT (-114.0764587 50.9240958)
9352,SB Cougar Ridge DR @ Cougarstone PL SW,ACTIVE,2024/09/29,2024/09/29,6fea68e9-3b52-41c9-849d-5acf3bc2d7b6,POINT (-114.2169243 51.0678203)
6496,NB Coach Hill RD @ Coach Bluff CR SW,ACTIVE,2024/09/29,2024/09/29,361c83e1-66a3-4401-9c98-a422b9e00dbe,POINT (-114.1875463 51.0575382)
9889,SB Tuscany Springs BV @  S. of Tusslewood VW NW,ACTIVE,2024/09/29,2024/09/29,6e82efa0-bf53-4166-9daa-3af0d840747a,POINT (-114.2477573 51.135507)
3878,WB Silverado Skies DR @ Silverado Skies MR SW,ACTIVE,2024/09/29,2024/09/29,36995c92-38b7-4e28-a2d2-9ae5af0a33f3,POINT (-114.0834544 50.8882548)
7135,WB Silver Springs RD @ Silver Hill WY NW,ACTIVE,2024/09/29,2024/09/29,4d3e7af2-3af2-4bb7-9919-562c5aaca692,POINT (-114.2030922 51.1093068)
7171,SB Scurfield DR @ Sceptre CL NW,ACTIVE,2024/09/29,2024/09/29,c00707f4-dfb0-402b-aa1c-1649630b8ace,POINT (-114.2231556 51.1180783)
9121,NB Woodbine BV @ Wood Valley DR SW,ACTIVE,2024/09/29,2024/09/29,fecf8d31-3b9e-43d9-9f11-669f28820b9f,POINT (-114.132405 50.9386438)
8225,SB Shawnessy DR @ Shannon CL SW,ACTIVE,2024/09/29,2024/09/29,4e5de9b3-e5e3-4554-a2aa-303e92438559,POINT (-114.0793421 50.90965)
8026,NB 29 ST NW @ 7 AV NW,ACTIVE,2024/09/29,2024/09/29,7c304bd6-83f1-4838-9e56-e8b3673611fe,POINT (-114.1293879 51.0591185)
7896,WB Rundlehorn DR @ 56 ST NE,ACTIVE,2024/09/29,2024/09/29,80e94647-dc38-43bc-a3cd-748f056b3ad8,POINT (-113.9533323 51.071632)
3938,WB New Brighton GA @ New Brighton DR SE,ACTIVE,2024/09/29,2024/09/29,c6ea990c-2864-4de2-81b8-5f4be2ac7066,POINT (-113.9553838 50.9184893)
9980,WB 6 AV SW @ 5 ST SW,ACTIVE,2024/09/29,2024/09/29,bf00f8ea-7a7f-4f0c-bf4a-4d9e059e3a92,POINT (-114.0733772 51.047852)
7903,EB 44 AV NE @ Whitefield DR,ACTIVE,2024/09/29,2024/09/29,f451fb16-3e88-4226-bbbb-3544e8665cb8,POINT (-113.9716491 51.0924101)
8505,SB 25 ST SE @ 48 AV SE,ACTIVE,2024/09/29,2024/09/29,c4864fac-1d06-4943-a710-2d408bb06f75,POINT (-113.9992421 51.0101613)
7688,NB 68 ST NE @ Laguna WY,ACTIVE,2024/09/29,2024/09/29,4b7b69d5-6340-4391-9a7a-96ddd88161ce,POINT (-113.9349007 51.0847953)
